user_id,user_followers,likes,comments,id
1635288254,12939,39,0,2296134404940484895
45754263,20350,396,53,2296087765237358865
1299616057,13832,377,249,2296084063764970169
6328299614,222,17,8,2296056226252075292
21284666977,921,13,0,2296017494336340189
9400564998,258,51,14,2296013468360648100
734931117,1720,10,1,2296009549453495819
5595409571,5725,55,5,2295995682011299361
4286784287,822,32,0,2295991823191826813
6860026131,26,2,0,2295991803989950498
1443240614,8307,14,0,2295981532324545435
11148725242,766,40,1,2295973615258549085
217028591,30010,251,8,2295964915868723605
184557362,205,9,0,2295963375493360724
19632024186,102,16,3,2295954205831451208
2542444536,711,193,2,2295950775014357456
227590771,27094,419,63,2295943593225748231
15201358626,43570,848,24,2295286475192711625
293679697,270215,14849,94,2290281130697942975
293679697,270215,14629,69,2269937405933363968
25336839477,10,2,0,2295912675032421715
181651874,20510,972,118,2295912449100217624
28172407881,227,71,9,2295904142139146679
2233435700,2647,163,8,2295883212704963965
28147273,38253,444,23,2295877221913885078
32899317307,57,2,0,2295875888888568028
360717689,3768,23,0,2295859998641964832
189868407,29288,109,27,2295859361267637703
1463177202,2698,152,0,2295855380185373716
4459284299,698111,700,5,2295808880536217801
30292996605,112,69,5,2295805124983308065
24349878264,761,202,5,2198702585955073823
18147450155,538,46,0,2295695888620554481
5772764998,1030,211,0,2295681911680480290
1924806870,29740,2313,1,2295632884630698561
12354598865,286,71,8,2295630534880892033
6760461436,1583,40,5,2295605999216995745
5967458680,697,6,0,2295596419401498607
1684670686,151,1,0,2295588412089891637
183704883,51647,111,3,2295577971216265469
34132263155,23,3,0,2295568747019547368
1950551608,4507,237,18,2295560199053768663
1603370420,189,2,0,2295549354051076567
27900123250,,26,2,2295549145830033250
1090656903,4960,125,38,2295546314691165706
2362880627,146,4,0,2295534067204101911
21284993527,125,5,0,2295523450583130782
29595259300,0,0,0,2295504133531621997
185753221,19180,275,8,2295484047312255470
6189621482,16569,123,0,2295475370152880918
9367721538,689,39,0,2295464946611173074
8119411683,227,33,0,2295454389665352167
8119411683,227,33,0,2295446689921397081
12521020624,334,44,7,2295445997264830252
8119411683,227,30,0,2295440705438141041
2910650191,332,42,0,2295416318488094535
2910650191,332,56,0,2295416042561494645
2108934684,3376,1,0,2295407896577192386
144766795,15959,183,27,2295403753761546666
2228292897,34671,211,24,2295395918876737161
36404401,18377,189,8,2295390519213516960
8696479156,25,5,1,2295387530117635175
334672,9383,451,5,2295380808569324329
3881769374,292,24,2,2295378997412390100
265026063,20600,139,13,2295369644791395701
30716482,16449,570,47,2295364161091975447
364422341,35685,112,18,2295349437945702836
3659344052,469,11,1,2295346257522033966
32209713478,286,4,0,2295336770064018699
32209713478,286,5,0,2295282851128441300
2218019,34397,149,1,2295336584448388876
3245236939,6572,373,46,2295334582558915270
5854853720,77,0,0,2295329391997958795
24311292280,172,5,2,2295323444222493928
525255513,1391,9,0,2295303545035822297
2078708009,3328,54,4,2295302272208180829
297623094,129984,1494,44,2295298688048097162
867041699,41153,631,19,2295286446536659494
9036196,1664,104,15,2295277332566946535
2040593159,39776,703,23,2295270738398295546
25805483,14790,627,86,2295254468901593451
24876067146,945,132,55,2295242481111037976
214367363,7490,911,22,2295236464096598857
2108934684,3376,1,0,2295221831698528152
6845834497,9413,61,0,2295201628657833543
814346191,21257,132,1,2291068414504369756
5968125347,452,18,2,2295191685558057771
26080577853,938,173,29,2295164254641128920
1609011980,23052,37,2,2295162576289430148
29951069747,125,62,2,2295149608350669679
336834105,6258,130,7,2295146348436519627
8978143419,27466,17,0,2295125344881333930
2123308086,7643,67,0,2295075075962386181
7123496662,9924,35,1,2295043660120772994
276033251,2242,62,1,2295052753474251659
4847746556,20389,3143,48,2295011170490427240
2660582268,10532,70,0,2294978711484558430
24269409601,467,5,0,2294887623296838552
1276730,18214,125,14,2294834342618100240
345213891,23546,47,2,2294789863969341959
22050335,16079,38,1,2294774257820276892
4995839225,18178,404,265,2294750205045696168
17678565,24573,322,81,2294742963219188155
30716482,16449,605,65,2294742724740262204
4340842695,3,0,0,2294724201090975902
14041111,13134,281,36,2294723772216021641
10154090616,370,34,0,2294722023157759227
208827388,240,18,0,2294711328009773534
5480751027,19317,278,30,2294710092123182874
5349108464,346,2,0,2294705866161918989
31641520,5435,243,22,2294699019773838099
31499872976,130,12,0,2294697503431338323
1500203495,14095,231,11,2294694760174015956
2108934684,3376,0,0,2294661135118365228
15483575942,477,26,2,2294647402186211170
894539,11945,498,152,2294634591473311730
232261518,6492,834,49,2294641917806721895
34333411309,24,10,2,2294636766496595258
4568971087,1773,173,56,2294632387383865098
264572156,2697,135,1,2294630223910912741
15297421946,101,5,0,2294620444487433521
2903535957,345,123,0,2290738073987743755
224170059,238388,5544,26,2294610446022288335
219801117,70315,697,23,2294599402486142481
30857953996,19,1,1,2294595018801794703
11280969671,98,17,0,2294588018501824718
190386510,4008,129,64,2294581460915384223
9400564998,258,48,22,2294579935297636566
31616483517,15,1,0,2294575278090889412
34132699960,29,4,2,2294568750849976953
1421293356,1166,4,0,2294560971430520971
13743333,7524,349,11,2294559182768342953
529771741,620,14,0,2294552366657346105
1736374407,2702,249,48,2294548350240257430
494751626,3626,117,21,2294400756098127471
33920539157,19,6,0,2294528610604437582
1435050426,13587,165,137,2294526916356803616
324039363,20292,27,0,2294523061591302116
240407292,16978,874,23,2294519593496305344
4553472841,98,10,0,2294517260717385434
4191709431,50,1,0,2294501713672958623
351348485,4845,398,58,2293903215056813704
14006004,10278,90,2,2290851663440942632
14006004,10278,175,18,2288069906555770168
364299230,344,21,6,2294487254221410696
146107148,12598,630,56,2294478293871396052
4539696941,20450,280,13,2294477747462803189
2084000744,13829,968,28,2294429393538569079
6782727871,698,258,15,2294423692782740254
2108934684,3376,0,0,2294421799240144820
318501669,2256,3,0,2294420477671958796
20786985192,1704,238,44,2294416251274884769
24913061431,120,13,0,2294405925466913094
5781759105,20197,534,86,2294378178048837630
5929201092,74714,1248,233,2294374303679799678
5165204,2565,17,1,2294373897929369364
8978143419,27466,49,7,2294373859570569906
15154900741,135,11,2,2294372160866929676
15922317492,59,2,0,2294362832652709346
19744087571,292,33,0,2294359396392446841
12083077,3230,444,36,2294341698871703806
6024968928,709,11,0,2294335393582327290
6189621482,16569,137,0,2294290716871813943
573672545,129,10,0,2294231465063857384
5968125347,452,14,0,2294207842298442001
8016559019,14140,487,34,2294192554530773032
28950324259,68,16,9,2294154986770559355
3985603512,440,23,10,2294139361528579075
2660582268,10532,71,2,2294136547485470610
2197912798,1232,5,1,2294132481131039163
2017293552,1449,43,1,2294049318208781427
177992133,25736,744,89,2294017800202777401
42457049,8916,2493,28,2293996053971388734
8465770,2164,132,1,2293991310766761228
7226467903,38,0,0,2293981622612328366
26286409498,217,29,4,2293975621051072917
211604923,2138,18,4,2293972774032926647
31859193794,114,5,0,2293961804668056277
902409785,1754,175,0,2250176004335444738
7353494,806,94,35,2293919910843345038
21056111333,2034,106,20,2293914462495117114
1200796604,211,2,0,2293903941972220733
1458092784,5654,17,0,2293897859282251045
1055147264,25819,567,138,2293890872367951523
1930830570,100469,155,2,2293880816658615773
7461967915,2385,94,11,2293880690277476547
5556970,355,37,8,2293880081289629582
21205813,822,38,8,2293877476676096776
8119411683,227,24,1,2293863359279209617
31569987,41078,281,29,2293254799867373661
1753003327,412,4,0,2293851187224489628
6100507304,19557,284,23,2293843092956461656
8119411683,227,37,1,2293841862313571455
4577332891,7109,280,193,2293832129379033049
10795635,3422,46,10,2293818597951575847
378947884,529,47,17,2293817215844016850
8245002007,3685,63,3,2293809451364328597
1695866,49972,274,29,2293802806287910851
35575578,20534,167,50,2293801284232337259
5786896155,110,8,1,2293802450209330831
18152796329,1658,18,0,2293770061432019628
7249874169,2344,17,1,2293768193934026668
190996679,10313,300,141,2293769389277981866
354681773,54861,60,0,2293766550532237961
354681773,54861,107,1,2293765955654205261
4552573995,12641,365,23,2293765874250986657
1736374407,2702,62,16,2293760935498044366
24998629,67509,1295,101,2293758172644343096
270005330,10494,524,32,2293757608041016425
566831360,13626,437,45,2293751149877314145
45570945,20015,761,34,2293746156273687717
3223560,205620,1675,59,2293741649519241751
1679224877,21403,33,1,2293732600056294708
16586184600,48,6,1,2293731385705093868
1814753423,16112,628,56,2293713229057405580
1417942088,61,0,0,2293701468882042743
367508892,85657,9707,88,2293699911069589921
4022817247,10974,693,20,2293698038075668623
352059827,16006,546,68,2293690766201190092
368436559,2097,55,2,2293687662217136429
1924806870,29740,2814,0,2293675611813517720
177381126,585,29,8,2293675739956010100
3980487872,45552,597,34,2293675479818575547
7281458308,34624,167,18,2293675445073113893
527145854,30270,262,52,2293672020951868223
12735017519,233,2,0,2293662842228162381
8404105891,135,36,3,2293660766198520659
184557362,205,19,5,2293614754173104013
953451957,631,49,2,2293601996712400518
3970991316,1002,5,2,2293596427663709347
22346036167,3048,267,10,2293496445884771588
5349108464,346,1,0,2293571362177412340
5854445163,361,39,4,2280395469671101740
5854445163,361,36,3,2271241667116105350
5854445163,361,39,0,2230668862295489680
4520874800,732,0,0,2293522018580057254
8028532968,1103,64,8,2293516711420065094
13255691943,175,18,0,2293502044406995904
4138408781,200,1,1,2293497373203401349
23686291558,1032,510,69,2293479483154130191
5968125347,452,18,1,2293445655170790551
10661580267,7400,173,25,2293407583848963176
5896615067,472,3,0,2293391741728121418
11312497392,136,7,0,2225007803408062690
11312497392,136,5,0,2200636394452142944
11312497392,136,25,1,2054641004868181687
8014703528,923,5,1,2293338044505553969
406700202,12997,179,3,2293228930005963903
1706957662,703,6,0,2293331605516955979
28641581235,99,30,33,2293324853603628227
629360252,466,22,0,2293307390257075631
3551834732,193,11,0,2293306331816646931
9309210124,82,6,0,2293229305975000330
30828536064,401,23,3,2293287790283906657
181029855,1639,15,0,2293280475317115362
1500203495,14095,140,10,2293276402287201043
33249243,16204,197,26,2293271896327727094
9309210124,82,6,0,2293272047753083479
475313261,3280,98,52,2293263703420114781
44042617,8120,117,30,2293259131083298151
34138465760,81,9,0,2293236590657816835
31499872976,130,14,0,2293224964104604780
6872166846,9013,490,64,2293215128151188353
5781759105,20197,485,71,2293211107625851320
986542948,473218,184,3,2293156976234110225
1968011571,105,3,2,2293166475627506720
16296465,943536,6936,439,2293158219425454814
610982094,26609,632,42,2293155761378193687
36579339,206,7,0,2293151868433754581
879996,34239,1648,389,2293146272737970365
21719601739,3222,68,6,2293141590207824661
2878821347,16703,106,10,2293134169628467370
12753368,7625,175,5,2293132990450035227
11499870,8150,193,2,2293129083892471738
28242745,51638,575,86,2293110152793390673
2049924298,1501,78,32,2293121831346659986
32096644473,266,65,0,2293121180214025493
545277360,90142,6237,36,2293110335002239765
324039363,20292,23,0,2293099235741354063
8434379564,943,115,14,2293097204456164038
1413745946,301,125,18,2293082691963462809
21743581,57985,115,35,2293065313803503114
7461967915,2385,139,12,2293065303159887657
3619707060,301,7,0,2293059168996878634
18152796329,1658,10,0,2293047629301790078
190996679,10313,265,87,2293047077633277972
33740174096,50,39,1,2293038071538887206
6242790100,56927,728,37,2293029758673811628
6857126018,1155,15,0,2293026516946114391
301133749,3363,27,0,2293024136232937744
25815126,2819,181,27,2293010488177725281
324039363,20292,41,0,2292992208695799929
6205388443,2506,118,0,2248007635738240125
4022817247,10974,760,7,2293003275190305093
8119411683,227,29,1,2292997234312019705
146188203,2619,100,12,2292996697860050483
12284005373,391,88,10,2107891828346299058
312099010,438,67,0,2292991026247643166
12284005373,391,108,9,2268058147111748130
204292776,5505,363,311,2292987311159565352
318501669,2256,5,0,2292976501588971268
15860928,1014,41,2,2292974410243482511
9367721538,689,56,20,2292972761965881560
5544850837,2063,714,30,2284288142780186740
14028823135,10579,337,93,2292950473526164463
3408626097,436,28,2,2292948284183749072
23426043,1173,27,3,2292936840528635433
348138600,217,28,0,2292932400832793856
27283568482,268,23,4,2292458987551199204
6664318770,1198,197,90,2292913857024394014
8978143419,27466,23,2,2292907785134054465
6844767923,560,85,13,2292906980640481366
31392714887,49,4,0,2292903168756923085
8119411683,227,58,2,2292880350635709997
1259057383,391,11,0,2292852090363881825
247587111,450,28,0,2292837553040529754
269374798,12444,756,3,2292827357784006483
4021201251,58053,1489,146,2292790748951919085
12023981221,241,32,0,2292781607021217889
22346036167,3048,340,23,2292778430021016675
22346036167,3048,272,8,2291353195187257486
22346036167,3048,343,15,2290517466106054050
2015929644,389,5,0,2292765694117024871
8221486,1072795,3579,41,2292657502843855621
315324253,3132,3,0,2292647147792893603
26781478869,167,2,2,2292643470673032060
5534176,1656,130,24,2292640377649468534
1299616057,13832,440,241,2292586944450193907
49161786,10575,29,3,2292582975201980165
5511530864,93527,524,15,2292579486689987176
8157995769,272,14,0,2292574313521124312
1702809475,410,60,13,2292572827756618799
5058553694,33155,270,47,2292567086156666375
600286702,6363,528,36,2292563640233362768
19662202,57765,411,45,2292562472622527290
30185842660,142,18,3,2292546620997716791
8177454357,569,114,13,2292536185023596447
195714330,96,8,0,2292527531588088218
3252912,3460,26,5,2292525725141866113
519535329,3586,17,0,2292523859257576108
4151804724,899,131,9,2292519884799720922
1500203495,14095,156,4,2292516032827157726
5771908912,299,23,4,2292496785668820487
33896782861,61,5,3,2292493685348369116
247898844,23598,920,0,2292492739500378408
3085979845,325,11,0,2292487862321365385
562133885,921,30,0,2292472934591262420
3156522098,1424,37,13,2292446828873975653
324039363,20292,24,0,2292436680991066699
8119411683,227,47,1,2292419990858478062
4490990706,38845,145,13,2292418349659274254
9400564998,258,44,6,2292406143187980767
444264899,1100,374,41,2292398229499981636
27780101,36304,764,149,2292396050518328020
178109163,5580,248,19,2292389549068222602
11432228199,228,17,0,2292378668204578702
7353494,806,120,12,2292375743340051564
6078201423,252802,1434,55,2292372473429411166
1549559508,407,51,12,2292356590067877510
225284243,15705,831,25,2292357621322350593
4513732058,22161,683,53,2292352730034735716
30716482,16449,613,67,2292347777399497421
33361950993,31,6,1,2292343661931787322
3134725466,312,3,0,2292336707173195362
3134725466,312,3,0,2292336190233642795
5779946976,75141,771,12,2292335492335113078
3654885698,945,10,0,2292310845562194182
3150534952,270,7,0,2292310324562762865
32349193204,118,14,0,2292307826688469490
32349193204,118,11,0,2292307395061156647
32349193204,118,20,0,2292306590090140292
318501669,2256,1,0,2292303409547974233
5752833251,407,6,0,2292294711275605067
3654885698,945,11,0,2292289447691176614
3654885698,945,12,2,2292285385616709044
3610763,3900,27,4,2292276738825499259
9149854486,155,4,0,2292271542033647872
16728970,1998,130,4,2137182196338231691
2123308086,7643,104,0,2292260450237428244
9256796642,131,2,1,2291758039315119309
10489789418,542,197,14,2292258254317634252
318501669,2256,3,0,2292257770529339849
1435050426,13587,36,0,2292251338043603414
2108934684,3376,1,0,2292237218516618193
3868963402,1121,85,4,2292227234764649395
350811531,20892,13,0,2292223267781641996
33688886068,23,10,5,2292215422572080527
23815605,10272,25,1,2292193818115993314
14002709520,420,12,0,2292175314832507966
1804019284,16887,22,0,2292172285303442153
27558024,933,10,0,2292151754562906614
26107673434,211,24,0,2292108396104864684
15774174834,569,83,32,2291527037076014077
5450357492,44525,2510,312,2292088936482546218
18152796329,1658,12,0,2292038993276519143
190996679,10313,372,113,2292027689845342028
1386954227,8840,76,8,2292031609397749465
19744087571,292,48,1,2292028805713499120
32188993210,153,13,0,2292011976320905489
32188993210,153,15,0,2292007293254854897
5752833251,407,8,0,2292001182708061371
44397625,3417,5,3,2291992970068961929
2314810059,4342,175,0,2291992260566577244
24269409601,467,30,6,2291984051685244316
34111226406,34,0,0,2291976356866390971
28820151339,3,2,0,2291975682363497007
3599227159,644,159,0,2291961114723703225
4658740316,376,19,2,2291949607767593968
415032753,527,11,0,2291924540584153930
16381375426,8531,268,15,2291912082880366586
2211472163,22428,1338,21,2291901325505854008
18882317,30410,59,6,2291887604101377135
2108934684,3376,1,0,2291879192534304918
4330275203,4538,243,186,2291877340690834685
2108934684,3376,3,0,2291876779517804292
145247546,259,15,0,2291873064403339729
8083735222,45645,1212,43,2291872295604748442
33620461871,961,12,2,2291720479366246232
33620461871,961,11,2,2289775420941051099
33620461871,961,12,0,2289763798482729896
8157995769,272,14,1,2291838033988454394
1811775435,971,232,15,2291828384882211222
7937773844,70183,325,7,2291808810165459115
2049924298,1501,90,34,2291804695798082568
8119411683,227,27,0,2291801899514222792
24779852383,69,5,0,2291801876445139111
1500203495,14095,100,4,2291787279009341671
1631224563,3954,87,6,2291778668154161036
4993840974,966,15,1,2291777669725247543
8043288449,8067,264,27,2291775440651968093
31499872976,130,17,0,2291773689848588579
5545339187,31830,1293,96,2291769901930680479
446636580,34042,2168,115,2291762967162607923
1688292,554,23,2,2291759697214980313
5324529706,169,10,1,2291749597306699859
5324529706,169,5,2,2291746469136187132
5324529706,169,5,1,2291745620469025341
16097433041,4176,670,56,2291744367168555995
1688292,554,99,8,2291741334493410098
1606065434,429,19,1,2291741307340455029
31641520,5435,98,58,2291741160773549406
275443104,10487,328,25,2291738148281448357
697324455,11676,530,175,2291731772252410254
213113017,1297,4,0,2291727904014260803
23905452035,127,1,0,2291711997846118125
212581310,9230,91,13,2291706345247901239
4705001643,3393,65,11,2291683768777354526
49161786,10575,16,2,2284454590487545441
6591083737,1302,104,13,2289813238647851988
25890956,5551,129,16,2291674274911526478
3099877344,4616,122,14,2291673730854119224
33050602610,0,1,0,2291671835506787463
23268250,21235,623,114,2291669875699127967
21929230693,,9,1,2291668031497487695
33510441940,0,0,0,2291660026139560512
363933227,63829,178,3,2291659688726885320
234776024,858,53,3,2291657962340787267
318501669,2256,4,1,2291656331268279486
5485360,23868,199,7,2291649885949433918
8119411683,227,35,3,2291643954734355199
2023236632,40765,200,71,2291637880717954112
352059827,16006,638,60,2291633818349663678
12574043548,2356,30,1,2291631264086058155
2323793747,6718,85,3,2291602027765309518
2907552952,11064,681,50,2291624619763090743
8334491564,58482,609,33,2291621262885337442
528997161,52015,33,2,2291620396535715016
7699080151,197,4,0,2291619543010902715
4025689,49505,232,27,2291595538715386495
2077730,7311,85,41,2291593888256912890
192025986,1883,39,0,2291587937764245109
19856865997,4418,151,11,2291588552348590773
11806039095,367,18,0,2291586203185562164
3472222,35735,415,19,2291566541623081387
13100778039,472,53,0,2291563763138938544
499976591,140,1,2,2291554118763899917
11940881397,71,9,0,2291553581785213212
7774572260,560,58,4,2291550594030283016
27752317683,435,102,2,2291523575618051685
2084000744,13829,1058,30,2291520166587529475
205460427,4599,58,8,2291512750588072072
2074280723,27094,522,37,2286560652432968186
2074280723,27094,795,83,2234359739655258465
8133881693,5180,121,9,2291455934605926985
8657050290,359,56,9,2291422839364735438
17850008,324,20,0,2291391519221711676
30394338212,39,13,0,2291365238410566861
22045999,1715,56,1,2291359030343397564
5480301345,581,28,3,2291348709251832797
2122105845,5649,106,31,2291350392570075338
18152796329,1658,15,3,2291345362198480679
190996679,10313,340,126,2291344794465877079
5968125347,452,12,0,2291330602871166627
9367721538,689,49,0,2291324905169229051
600156795,523,58,2,2291318452627302735
31096406474,145,9,0,2291307939074274599
13562309648,87,11,0,2291263449529179075
33655023321,898,5,0,2291245012123594339
4821211572,32420,268,18,2291157425996602893
19744087571,292,52,1,2291146849346120214
482159040,133684,779,18,2291137282180336083
5511114643,1261,55,2,2291133809441609338
12735017519,233,1,0,2291128604048139525
2207860260,42425,322,22,2291119784811997760
413775432,2185,156,0,2291102647018873037
3717382396,2317,180,66,2291094424505234642
3926670050,355,20,3,2291091302533640137
247526651,3592,638,91,2291087591256046899
53336673,352,4,0,2291058118728950951
30153330377,66,4,0,2291056265685093321
8119411683,227,59,3,2291024635231207167
7106901257,2259,154,4,2290999064858125814
2108934684,3376,5,0,2291000027618710672
27285745390,24,3,0,2290981564148867364
9400564998,258,50,13,2290969495971684747
4180877852,1623,202,2,2290951580530671683
3713338285,1282,23,0,2290943748270243534
27285745390,24,5,0,2290918760293150197
232261518,6492,752,62,2290913525533965251
257550209,13392,2117,131,2290912267588054440
1083290932,35315,396,26,2290898876759362147
1504756317,1055,113,3,2290895783082109796
9794508259,46,13,0,2290893062867907778
32100646942,192,17,0,2290855581432726250
273787225,8173,304,7,2290851910806631608
3786093030,11333,107,5,2290845748810834675
5968125347,452,14,0,2290833092708870435
31278062693,10678,30,17,2290827729350673656
8978143419,27466,28,0,2290802720747484770
14648856869,269,11,4,2284741338855755830
10490494648,1580,57,12,2290734304786218450
181305564,2355,46,1,2290731309448088861
25804467110,129,23,0,2290718988361512216
5829480494,24975,553,169,2290656987144632976
8119411683,227,68,6,2290636483928771475
8119411683,227,34,3,2290628932310767178
6822997394,89,9,0,2290624005252375228
6189621482,16569,129,0,2290621759472053811
9367721538,689,67,5,2290610764053928528
26694447614,486,38,4,2290535311797047484
5967458680,697,18,0,2290526781495893885
1456298774,10512,8,0,2290512901982120072
8119411683,227,52,2,2290496140814022610
10356252898,1625,4,0,2290466960536149843
10356252898,1625,3,0,2290465039460922393
